codeset_id,concept_set_name,concept_set_version_title,project,source_application,source_application_version,created_at,atlas_json,is_most_recent_version,version,comments,intention,limitations,issues,update_message,status,has_review,reviewed_by,created_by,provenance,atlas_json_resource_url,parent_version_id,is_draft
329032149,[VSAC Bulk-Import test] Asthma,[VSAC Bulk-Import test] Asthma (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.709Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: Asthma conditions which suggest applicability of NHLBI NAEPP EPR3 Guidelines for the Diagnosis and Management of Asthma (2007) and the 2020 Focused Updates to the Asthma Management Guidelines; Data Element Scope: FHIR Condition.code; Inclusion Criteria: SNOMEDCT concepts in ""Asthma SCT"" and ICD10CM concepts in ""Asthma ICD10CM"" valuesets.",Exclusion Criteria: none,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: National Heart, Lung and Blood Institute Implementation Science and Health Care Innovation Program; OID: 2.16.840.1.113762.1.4.1196.475; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
852064114,[VSAC Bulk-Import test] Bronchiectasis Disorder ICD10CM,[VSAC Bulk-Import test] Bronchiectasis Disorder ICD10CM (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.709Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: Bronchiectasis; Data Element Scope: Bronchiectasis disorders that may require medical equipment such as oxygen therapy, as defined by U.S. Centers for Medicare and Medicaid.; Inclusion Criteria: Bronchiectasis, acquired and congenital, tuberculosis bronchiectasis",Exclusion Criteria: Tuberculosis not related related to bronchiectasis,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: CMS Documentation Requirement Lookup Service; OID: 2.16.840.1.113762.1.4.1219.2; Code System(s): ICD10CM; Definition Type: Intensional; Definition Version: Latest; Accessed: 2022-02-03 15:54:00,,,True
908879405,[VSAC Bulk-Import test] Bronchiectasis Disorder SNOMED,[VSAC Bulk-Import test] Bronchiectasis Disorder SNOMED (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.709Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: Bronchiectasis; Data Element Scope: Bronchiectasis disorders that may require medical equipment such as oxygen therapy, as defined by U.S. Centers for Medicare and Medicaid.; Inclusion Criteria: Bronchiectasis, acquired and congenital, tuberculosis bronchiectasis",Exclusion Criteria: Tuberculosis not related related to bronchiectasis,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: CMS Documentation Requirement Lookup Service; OID: 2.16.840.1.113762.1.4.1219.1; Code System(s): SNOMEDCT; Definition Type: Intensional; Definition Version: Latest; Accessed: 2022-02-03 15:54:00,,,True
902594520,[VSAC Bulk-Import test] Comorbid Conditions for Respiratory Conditions,[VSAC Bulk-Import test] Comorbid Conditions for Respiratory Conditions (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.709Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of immunocompromising and chronic respiratory conditions, which increase susceptibility of contracting an acute bacterial infection.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of immunocompromising and chronic respiratory conditions, which increase susceptibility of contracting an acute bacterial infection.",Exclusion Criteria: Excludes concepts that represent a diagnosis that is not associated with increased susceptibility of contracting an acute bacterial infection.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: National Committee for Quality Assurance; OID: 2.16.840.1.113883.3.464.1003.102.12.1025; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
59642117,[VSAC Bulk-Import test] Cancer,[VSAC Bulk-Import test] Cancer (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.715Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of cancer.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of cancer.,Exclusion Criteria: Excludes concepts that describe in situ carcinoma.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: American Society of Clinical Oncology; OID: 2.16.840.1.113883.3.526.3.1010; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
497383130,[VSAC Bulk-Import test] Cerebrovascular Diseases,[VSAC Bulk-Import test] Cerebrovascular Diseases (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.716Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: This set of values contains terms related to cerebrovascular diseases.; Data Element Scope: ; Inclusion Criteria: Includes acute (e.g., cerebrovascular accident) and chronic (e.g., Moyamoya disease) cerebrovascular diseases.","Exclusion Criteria: Excludes sequela or complications of cerebrovascular accident, intraoperative and postprocedural cerebrovascular accidents.",,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: Clinical Architecture; OID: 2.16.840.1.113883.3.3616.200.110.102.3213; Code System(s): ICD10CM; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-02-03 15:54:00,,,True
999328360,[VSAC Bulk-Import test] Chronic Kidney Disease All Stages (1 through 5),[VSAC Bulk-Import test] Chronic Kidney Disease All Stages (1 through 5) (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.716Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: This set of values contains diagnosis terms representing All Stages (1 or 2 or 3 or 4 or 5) of chronic kidney disease.; Data Element Scope: The intent of this set of values is to identify patients who have a diagnosis of any stage of chronic kidney disease.; Inclusion Criteria: Includes all stages of chronic kidney disease diagnosis that represent impaired kidney function, significant impairment of kidney function, and end stage renal disease.",Exclusion Criteria: Codes not representative of Any Stages or non-stage specific classification of chronic kidney disease.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: HL7 Patient Care Work Group; OID: 2.16.840.1.113762.1.4.1222.159; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
359671647,[VSAC Bulk-Import test] Chronic Liver Disease,[VSAC Bulk-Import test] Chronic Liver Disease (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.716Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of chronic liver disease.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of chronic liver disease or cirrhosis, liver abscess or sequelae of chronic liver disease and other disorders of the liver.",Exclusion Criteria: Excludes concepts that represent diagnoses for substance induced liver disease.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: National Committee for Quality Assurance; OID: 2.16.840.1.113883.3.464.1003.199.12.1035; Code System(s): SNOMEDCT,ICD9CM,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
931843542,[VSAC Bulk-Import test] Chronic Obstructive Pulmonary Disease,[VSAC Bulk-Import test] Chronic Obstructive Pulmonary Disease (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.716Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: This value set identifies patients with a diagnosis of chronic obstructive pulmonary disorder (COPD).; Data Element Scope: This value set was intended to map to the QDM data type of diagnosis, but has the potential to be used in additional ways.; Inclusion Criteria: This value set includes acute COPD exacerbations, and end stage COPD. It also includes mild through severe COPD classifications.","Exclusion Criteria: This value set excludes concurrent infections. It also excludes diagnoses of bronchitis, bronchiolitis, and emphysema.",,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: National Committee for Quality Assurance; OID: 2.16.840.1.113883.3.464.1003.102.12.1007; Code System(s): SNOMEDCT,ICD9CM,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
585729794,[VSAC Bulk-Import test] Cystic Fibrosis,[VSAC Bulk-Import test] Cystic Fibrosis (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.716Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: Under Development; Data Element Scope: Under Development; Inclusion Criteria: Under Development,Exclusion Criteria: Under Development,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: National Committee for Quality Assurance; OID: 2.16.840.1.113883.3.464.1003.102.12.1002; Code System(s): SNOMEDCT,ICD9CM,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
254531895,[VSAC Bulk-Import test] Type 1 Diabetes,[VSAC Bulk-Import test] Type 1 Diabetes (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.716Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  type I diabetes mellitus.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I diabetes mellitus, with or without reference to complications and comorbidities.","Exclusion Criteria: Excludes concepts that represent a diagnosis of gestational, drug-induced and type II diabetes mellitus without mention of type I diabetes mellitus.",,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: National Committee for Quality Assurance; OID: 2.16.840.1.113883.3.464.1003.103.12.1020; Code System(s): SNOMEDCT,ICD9CM,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
889500017,[VSAC Bulk-Import test] Type II Diabetes,[VSAC Bulk-Import test] Type II Diabetes (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.717Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: This value set contains concepts related to a diagnosis of Type II Diabetes.; Data Element Scope: This value set may use Quality Data Model (QDM) category related to Diagnosis.; Inclusion Criteria: Includes only relevant concepts associated with identifying patients who have type II diabetes.,"Exclusion Criteria: Excludes patients who have type I diabetes, gestational diabetes or steroid-induced diabetes.",,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: National Committee for Quality Assurance; OID: 2.16.840.1.113883.3.464.1003.103.12.1021; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
298905125,[VSAC Bulk-Import test] Cardiac Disease,[VSAC Bulk-Import test] Cardiac Disease (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.717Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to group diagnoses of cardiac disease.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of cardiac disease.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.341; Code System(s): ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00,,,True
88238320,[VSAC Bulk-Import test] Heart Failure,[VSAC Bulk-Import test] Heart Failure (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.717Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of heart failure.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of heart failure.,"Exclusion Criteria: Excludes concepts that represent chronic and acute right-sided heart failure, right heart failure, right ventricular failure, cardiac insufficiency due to prosthesis and following cardiac surgery, or pulmonale.",,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: American Heart Association, Inc.; OID: 2.16.840.1.113883.3.526.3.376; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
790578847,[VSAC Bulk-Import test] Coronary Artery Disease No MI,[VSAC Bulk-Import test] Coronary Artery Disease No MI (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.717Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to represent concepts of a diagnosis of coronary artery disease without myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of coronary artery disease without myocardial infarction.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: American Heart Association, Inc.; OID: 2.16.840.1.113883.3.526.3.369; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
860005611,[VSAC Bulk-Import test] Cardiomyopathy,[VSAC Bulk-Import test] Cardiomyopathy (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.718Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: This set of values addresses terms representing Cardiomyopathy.; Data Element Scope: The intent of this set of values is to identify patients who have a/an diagnosis of of cardiomyopathy.; Inclusion Criteria: Includes GROUP codes for Cardiomyopathy.,Exclusion Criteria: Terms not representative of observable encoded terms that may have values indicating Cardiomyopathy.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: HL7 Patient Care Work Group; OID: 2.16.840.1.113762.1.4.1222.579; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
444083807,[VSAC Bulk-Import test] HIV,[VSAC Bulk-Import test] HIV (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.718Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of human immunodeficiency virus (HIV) disease.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of HIV and acquired immunodeficiency syndrome.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: National Committee for Quality Assurance; OID: 2.16.840.1.113883.3.464.1003.120.12.1003; Code System(s): ICD9CM,SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
405190687,[VSAC Bulk-Import test] Hypertension,[VSAC Bulk-Import test] Hypertension (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.718Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to group diagnoses of pre-existing hypertension.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of pre-existing hypertension.,Exclusion Criteria: Excludes concepts of a diagnosis of acute hypertension.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.332; Code System(s): ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00,,,True
689804078,[VSAC Bulk-Import test] Immunodeficient Conditions,[VSAC Bulk-Import test] Immunodeficient Conditions (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.718Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: This set of values contains diagnoses most commonly used for patients with Immunodeficiency conditions.; Data Element Scope: The intent of this data element is to identify patients who have an active  diagnosis of an immunodeficiency condition. Using the Quality Data Model, this particular element will map to the Diagnosis category.; Inclusion Criteria: Include codes representing a diagnosis of  immunodeficient conditions including acquired immune deficiency syndrome, AIDS related Complex, Immunodeficiency Syndromes, Chronic Lymphocytic Leukemia, congenital or hereditary immunodeficiency, human immunodeficiency virus, HIV positive and organ transplant using the SNOMED CT,  ICD 10 CM and ICD 9 CM code systems.",Exclusion Criteria: None.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: Lantana; OID: 2.16.840.1.113883.3.666.5.1726; Code System(s): ICD9CM,SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
499692355,[VSAC Bulk-Import test] Interstitial lung disease,[VSAC Bulk-Import test] Interstitial lung disease (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.718Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: This set of values contains diagnoses most commonly used for patients with interstitial lung disease.; Data Element Scope: The intent of this data element is to identify patients who have an active  diagnosis of interstitial lung disease. Using the Quality Data Model, this particular element will map to the Diagnosis category.; Inclusion Criteria: Include codes representing a diagnosis of  interstitial lung disease using the SNOMED CT,  ICD 10 CM and ICD 9 CM code systems.",Exclusion Criteria: None.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: Lantana; OID: 2.16.840.1.113883.3.666.5.777; Code System(s): SNOMEDCT,ICD9CM,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
330956381,[VSAC Bulk-Import test] Mental Health Disorder,[VSAC Bulk-Import test] Mental Health Disorder (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.718Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: The purpose of this value set is to group diagnoses of mental health disorders.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of a mental health disorder related to psychotic, nonpsychotic, and mood disorders.","Exclusion Criteria: Excludes concepts of a diagnosis of mental disorders due to substance abuse, developmental disorders, and intellectual disabilities.",,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.314; Code System(s): ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00,,,True
975277873,[VSAC Bulk-Import test] Obesity Conditions,[VSAC Bulk-Import test] Obesity Conditions (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.719Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: This set of values contains diagnosis terms representing obesity.; Data Element Scope: The intent of this set of values is to identify patients who have a diagnosis of obesity. Obesity is defined by the CDC as weight causing a BMI that is greater than 30.; Inclusion Criteria: Includes diagnosis terms that represent all types of obesity including those terms that are precoordinated with the cause of the obesity.,Exclusion Criteria: Terms not represented of obesity,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: HL7 Patient Care Work Group; OID: 2.16.840.1.113762.1.4.1222.36; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
873215325,[VSAC Bulk-Import test] Overweight or Obese,[VSAC Bulk-Import test] Overweight or Obese (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.719Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to identify concepts for overweight or obese.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of overweight or obese.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: Mathematica; OID: 2.16.840.1.113762.1.4.1047.502; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
316543508,[VSAC Bulk-Import test] Pregnancy,[VSAC Bulk-Import test] Pregnancy (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.720Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of pregnancy.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of pregnancy.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: American Heart Association, Inc.; OID: 2.16.840.1.113883.3.526.3.378; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
463453469,[VSAC Bulk-Import test] Pulmonary Hypertension,[VSAC Bulk-Import test] Pulmonary Hypertension (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.720Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to group diagnoses of pulmonary hypertension.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of a pulmonary hypertension.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.281; Code System(s): ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00,,,True
110306381,[VSAC Bulk-Import test] Pulmonary Embolism or DVT,[VSAC Bulk-Import test] Pulmonary Embolism or DVT (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.721Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: This value set contains concepts associated with diagnoses of pulmonary embolism or deep vein thrombosis.; Data Element Scope: This value set may use the Quality Data Model (QDM) category related to Diagnosis.; Inclusion Criteria: Includes only relevant concepts associated with  deep vein thrombosis or thrombophlebitis, or pulmonary embolisms (eg, amniotic fluid embolisms).",Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: American College of Emergency Physicians/AMA-PCPI; OID: 2.16.840.1.113883.17.4077.3.1036; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
875776562,[VSAC Bulk-Import test] Sickle Cell Disease and Related Blood Disorders,[VSAC Bulk-Import test] Sickle Cell Disease and Related Blood Disorders (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.721Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: This value set contains concepts that represent sickle cell disease and related blood disorders; Data Element Scope: This value set may use Quality Data Model (QDM) category related diagnosis.; Inclusion Criteria: Includes only relevant concepts associated with the diagnosis representing sickle cells disease and related blood disorders. This is a grouping value set of ICD-10-CM and SNOMED codes.,Exclusion Criteria: Exclude codes representing sickle cell trait.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.35; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
195732047,[VSAC Bulk-Import test] Smoking or Cigarette Use,[VSAC Bulk-Import test] Smoking or Cigarette Use (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.721Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: This set of values addresses terms representing Smoking or Cigarette Use.; Data Element Scope: The intent of this set of values is to identify patients who have a/an documentation of the person's smoking patterns.; Inclusion Criteria: Includes GROUP codes for Smoking or Cigarette Use.,Exclusion Criteria: Terms not representative of observable encoded terms that may have values indicating Smoking or Cigarette Use.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: HL7 Patient Care Work Group; OID: 2.16.840.1.113762.1.4.1222.1158; Code System(s): SNOMEDCT,LOINC; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
297896885,[VSAC Bulk-Import test] Major Transplant,[VSAC Bulk-Import test] Major Transplant (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.721Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: Includes concepts that represent a procedure for a transplant of the heart, thymus, spleen, lung, esophagus, stomach, small intestine, large intestine, liver, pancreas, ovary, uterus, face, hand or pancreatic islet cells.; Data Element Scope: This value set may use a model element related to Procedure.; Inclusion Criteria: Includes concepts that represent a transplant of the heart, thymus, spleen, lung, esophagus, stomach, small intestine, large intestine, liver, pancreas, ovary, uterus, face, hand or pancreatic islet cells.",Exclusion Criteria: Excludes concepts that represent kidney transplants.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: National Committee for Quality Assurance; OID: 2.16.840.1.113883.3.464.1003.198.12.1075; Code System(s): ICD10PCS,SNOMEDCT,CPT,ICD9CM,HCPCS Level II; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
404974957,[VSAC Bulk-Import test] Kidney Transplant,[VSAC Bulk-Import test] Kidney Transplant (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.722Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to represent concepts for a kidney transplant.; Data Element Scope: This value set may use a model element related to Procedure.; Inclusion Criteria: Includes concepts that represent kidney transplants.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: National Committee for Quality Assurance; OID: 2.16.840.1.113883.3.464.1003.109.12.1012; Code System(s): ICD10PCS,SNOMEDCT,CPT,HCPCS Level II; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
328836849,[VSAC Bulk-Import test] Blood Transfusion,[VSAC Bulk-Import test] Blood Transfusion (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.722Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: Transfusion of Blood or Blood Products.; Data Element Scope: Transfusion of blood or certain blood products that exposes a person to transmission of and infection with bloodborn viruses.; Inclusion Criteria: Procedures related to transfusion, push transfusion or exchange transfusion of blood or blood components in newborn, children and adults. Allogenic transfusion of blood or certain blood components.","Exclusion Criteria: Procedure excluded: Transfusion of blood expanders, Apheresis procedure, Transfusion of bone marrow, Cord cell transfusion, Plasma/plasma substitute transfusion, Autologous procedures (e.g. autotransfusion). Procedures related to Blood Bank physician services such as: investigation of transfusion reactions, and authorizations for deviations from blood bank procedures.",,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: American Gastroenterological Association; OID: 2.16.840.1.113762.1.4.1056.81; Code System(s): SNOMEDCT,CPT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
