concept_set_id,concept_set_name,project_id,assigned_informatician,assigned_sme,status,stage,intention,n3c_reviewer,alias,archived,created_by,created_at
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.926Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.926Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.926Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.926Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.926Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.927Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.927Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.927Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.927Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.927Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.927Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.928Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.928Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.928Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.928Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.928Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.928Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.929Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.929Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.929Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.929Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.929Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.929Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.930Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.930Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.930Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.930Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.930Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.930Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.931Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.931Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.931Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.931Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.931Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.931Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.931Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.931Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.932Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.932Z
[HCUP] END002 Diabetes mellitus without complication,[HCUP] END002 Diabetes mellitus without complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.932Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.932Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.932Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.932Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.932Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.933Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.933Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.933Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.933Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.933Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.933Z
[HCUP] END003 Diabetes mellitus with complication,[HCUP] END003 Diabetes mellitus with complication,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-28T21:18:46.933Z
