concept_set_id,concept_set_name,project_id,assigned_informatician,assigned_sme,status,stage,intention,n3c_reviewer,alias,archived,created_by,created_at
[VSAC Bulk-Import test] Coronary Artery Disease No MI (SNOMEDCT;ICD10CM),[VSAC Bulk-Import test] Coronary Artery Disease No MI (SNOMEDCT;ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts of a diagnosis of coronary artery disease without myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of coronary artery disease without myocardial infarction.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.069Z
[VSAC Bulk-Import test] Cardiomyopathy (SNOMEDCT;ICD10CM),[VSAC Bulk-Import test] Cardiomyopathy (SNOMEDCT;ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This set of values addresses terms representing Cardiomyopathy.; Data Element Scope: The intent of this set of values is to identify patients who have a/an diagnosis of of cardiomyopathy.; Inclusion Criteria: Includes GROUP codes for Cardiomyopathy.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.069Z
[VSAC Bulk-Import test] HIV (ICD9CM;SNOMEDCT;ICD10CM),[VSAC Bulk-Import test] HIV (ICD9CM;SNOMEDCT;ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of human immunodeficiency virus (HIV) disease.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of HIV and acquired immunodeficiency syndrome.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.069Z
[VSAC Bulk-Import test] Hypertension (ICD10CM),[VSAC Bulk-Import test] Hypertension (ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to group diagnoses of pre-existing hypertension.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of pre-existing hypertension.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.069Z
[VSAC Bulk-Import test] Immunodeficient Conditions (ICD9CM;SNOMEDCT;ICD10CM),[VSAC Bulk-Import test] Immunodeficient Conditions (ICD9CM;SNOMEDCT;ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: This set of values contains diagnoses most commonly used for patients with Immunodeficiency conditions.; Data Element Scope: The intent of this data element is to identify patients who have an active  diagnosis of an immunodeficiency condition. Using the Quality Data Model, this particular element will map to the Diagnosis category.; Inclusion Criteria: Include codes representing a diagnosis of  immunodeficient conditions including acquired immune deficiency syndrome, AIDS related Complex, Immunodeficiency Syndromes, Chronic Lymphocytic Leukemia, congenital or hereditary immunodeficiency, human immunodeficiency virus, HIV positive and organ transplant using the SNOMED CT,  ICD 10 CM and ICD 9 CM code systems.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.070Z
[VSAC Bulk-Import test] Interstitial lung disease (SNOMEDCT;ICD9CM;ICD10CM),[VSAC Bulk-Import test] Interstitial lung disease (SNOMEDCT;ICD9CM;ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: This set of values contains diagnoses most commonly used for patients with interstitial lung disease.; Data Element Scope: The intent of this data element is to identify patients who have an active  diagnosis of interstitial lung disease. Using the Quality Data Model, this particular element will map to the Diagnosis category.; Inclusion Criteria: Include codes representing a diagnosis of  interstitial lung disease using the SNOMED CT,  ICD 10 CM and ICD 9 CM code systems.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.070Z
[VSAC Bulk-Import test] Mental Health Disorder (ICD10CM),[VSAC Bulk-Import test] Mental Health Disorder (ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: The purpose of this value set is to group diagnoses of mental health disorders.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of a mental health disorder related to psychotic, nonpsychotic, and mood disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.070Z
[VSAC Bulk-Import test] Obesity Conditions (SNOMEDCT;ICD10CM),[VSAC Bulk-Import test] Obesity Conditions (SNOMEDCT;ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This set of values contains diagnosis terms representing obesity.; Data Element Scope: The intent of this set of values is to identify patients who have a diagnosis of obesity. Obesity is defined by the CDC as weight causing a BMI that is greater than 30.; Inclusion Criteria: Includes diagnosis terms that represent all types of obesity including those terms that are precoordinated with the cause of the obesity.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.070Z
[VSAC Bulk-Import test] Overweight or Obese (SNOMEDCT;ICD10CM),[VSAC Bulk-Import test] Overweight or Obese (SNOMEDCT;ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to identify concepts for overweight or obese.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of overweight or obese.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.070Z
[VSAC Bulk-Import test] Pregnancy (SNOMEDCT;ICD10CM),[VSAC Bulk-Import test] Pregnancy (SNOMEDCT;ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of pregnancy.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of pregnancy.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.071Z
[VSAC Bulk-Import test] Pulmonary Hypertension (ICD10CM),[VSAC Bulk-Import test] Pulmonary Hypertension (ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to group diagnoses of pulmonary hypertension.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of a pulmonary hypertension.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.071Z
[VSAC Bulk-Import test] Pulmonary Embolism or DVT (SNOMEDCT;ICD10CM),[VSAC Bulk-Import test] Pulmonary Embolism or DVT (SNOMEDCT;ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: This value set contains concepts associated with diagnoses of pulmonary embolism or deep vein thrombosis.; Data Element Scope: This value set may use the Quality Data Model (QDM) category related to Diagnosis.; Inclusion Criteria: Includes only relevant concepts associated with  deep vein thrombosis or thrombophlebitis, or pulmonary embolisms (eg, amniotic fluid embolisms).",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.072Z
[VSAC Bulk-Import test] Sickle Cell Disease and Related Blood Disorders (SNOMEDCT;ICD10CM),[VSAC Bulk-Import test] Sickle Cell Disease and Related Blood Disorders (SNOMEDCT;ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This value set contains concepts that represent sickle cell disease and related blood disorders; Data Element Scope: This value set may use Quality Data Model (QDM) category related diagnosis.; Inclusion Criteria: Includes only relevant concepts associated with the diagnosis representing sickle cells disease and related blood disorders. This is a grouping value set of ICD-10-CM and SNOMED codes.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.072Z
[VSAC Bulk-Import test] Smoking or Cigarette Use (SNOMEDCT;LOINC),[VSAC Bulk-Import test] Smoking or Cigarette Use (SNOMEDCT;LOINC),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This set of values addresses terms representing Smoking or Cigarette Use.; Data Element Scope: The intent of this set of values is to identify patients who have a/an documentation of the person's smoking patterns.; Inclusion Criteria: Includes GROUP codes for Smoking or Cigarette Use.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.072Z
[VSAC Bulk-Import test] Major Transplant (ICD10PCS;SNOMEDCT;CPT;ICD9CM;HCPCS Level II),[VSAC Bulk-Import test] Major Transplant (ICD10PCS;SNOMEDCT;CPT;ICD9CM;HCPCS Level II),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: Includes concepts that represent a procedure for a transplant of the heart, thymus, spleen, lung, esophagus, stomach, small intestine, large intestine, liver, pancreas, ovary, uterus, face, hand or pancreatic islet cells.; Data Element Scope: This value set may use a model element related to Procedure.; Inclusion Criteria: Includes concepts that represent a transplant of the heart, thymus, spleen, lung, esophagus, stomach, small intestine, large intestine, liver, pancreas, ovary, uterus, face, hand or pancreatic islet cells.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.072Z
[VSAC Bulk-Import test] Kidney Transplant (ICD10PCS;SNOMEDCT;CPT;HCPCS Level II),[VSAC Bulk-Import test] Kidney Transplant (ICD10PCS;SNOMEDCT;CPT;HCPCS Level II),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a kidney transplant.; Data Element Scope: This value set may use a model element related to Procedure.; Inclusion Criteria: Includes concepts that represent kidney transplants.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.072Z
[VSAC Bulk-Import test] Blood Transfusion (SNOMEDCT;CPT),[VSAC Bulk-Import test] Blood Transfusion (SNOMEDCT;CPT),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: Transfusion of Blood or Blood Products.; Data Element Scope: Transfusion of blood or certain blood products that exposes a person to transmission of and infection with bloodborn viruses.; Inclusion Criteria: Procedures related to transfusion, push transfusion or exchange transfusion of blood or blood components in newborn, children and adults. Allogenic transfusion of blood or certain blood components.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.072Z
[VSAC Bulk-Import test] Hematopoietic stem cell transplant (SNOMEDCT;ICD9CM;ICD10CM),[VSAC Bulk-Import test] Hematopoietic stem cell transplant (SNOMEDCT;ICD9CM;ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: Evidence of a hematopoietic stem cell transplant (HSCT) (i.e., bone marrow transplant) in the patient record.; Data Element Scope: Evidence of a HSCT-related diagnosis in the patient record, whether that be as a condition/disorder code for the HSCT itself, or a complication that arises after the HSCT.; Inclusion Criteria: Codes that represent HSCT conditions (regardless of the type of bone marrow/stem cell transplant) and complications of HSCT categorized as conditions.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.072Z
[VSAC Bulk-Import test] Substance Use Disorder (SNOMEDCT;ICD10CM),[VSAC Bulk-Import test] Substance Use Disorder (SNOMEDCT;ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of substance use disorder.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of alcohol abuse and dependence and drug abuse and dependence.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.073Z
[VSAC Bulk-Import test] Thalassemia (SNOMEDCT;ICD10CM),[VSAC Bulk-Import test] Thalassemia (SNOMEDCT;ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This set of values addresses terms representing Thalassemia.; Data Element Scope: The intent of this set of values is to identify patients who have a/an documented diagnosis of thalassemia.; Inclusion Criteria: Includes GROUP codes for Thalassemia.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.073Z
[VSAC Bulk-Import test] Tuberculosis Disorders (SNOMEDCT;ICD10CM),[VSAC Bulk-Import test] Tuberculosis Disorders (SNOMEDCT;ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This set of values contains diagnoses or problems that represent that the patient has tuberculosis regardless of the clinical presentation of the condition; Data Element Scope: Tuberculosis diagnoses or problems documented in a clinical record.; Inclusion Criteria: Encoded terms that represent that the patient has tuberculosis,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.073Z
[VSAC Bulk-Import test] Immunosuppressant medications for inflammatory bowel disease or rheumatoid arthritis (RXNORM),[VSAC Bulk-Import test] Immunosuppressant medications for inflammatory bowel disease or rheumatoid arthritis (RXNORM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: The purpose of this value set is to represent immunosuppressive drugs that, when used to treat certain diseases, may put a woman at greater risk of cervical neoplasia and cancer than the general population, as defined by the article ""Guidelines for Cervical Cancer Screening in Immunosuppressed Women Without HIV Infection"" (Moscicki et al., 2019).; Data Element Scope: RxNorm codes that represent branded and non-branded immunosuppressive medications used to treat either inflammatory bowel disease or rheumatoid arthritis.; Inclusion Criteria: Includes codes that represent immunosuppressant medications used to treat either inflammatory bowel disease or rheumatoid arthritis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.074Z
[VSAC Bulk-Import test] Inhaled Corticosteroids (RXNORM),[VSAC Bulk-Import test] Inhaled Corticosteroids (RXNORM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: Under Development; Data Element Scope: Under Development; Inclusion Criteria: Under Development,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.074Z
"[VSAC Bulk-Import test] Corticosteroids, Systemic (RXNORM)","[VSAC Bulk-Import test] Corticosteroids, Systemic (RXNORM)",,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: ; Data Element Scope: ; Inclusion Criteria: Single-ingredient systemic glucocorticoid corticosteroids,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.074Z
[VSAC Bulk-Import test] Congenital Malformations (SNOMEDCT;ICD10CM),[VSAC Bulk-Import test] Congenital Malformations (SNOMEDCT;ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to group diagnoses of congenital malformations.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of a congenital malformation.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.079Z
[VSAC Bulk-Import test] Congenital Anomalies Group (SNOMEDCT;ICD9CM;ICD10CM),[VSAC Bulk-Import test] Congenital Anomalies Group (SNOMEDCT;ICD9CM;ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: This grouping value set contains diagnoses most commonly used for newborns with congenital anomalies.; Data Element Scope: The intent of this data element is to identify newborns who have an active  diagnosis of congenital anomalies. Using the Quality Data Model, this particular element will map to the ""Diagnosis"" category.; Inclusion Criteria: Codes representing a grouping of ICD-9, ICD-10, and SNOMED-CT for the diagnosis of congenital anomalies.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.081Z
[VSAC Bulk-Import test] Congenital heart disease (ICD10CM) (ICD10CM),[VSAC Bulk-Import test] Congenital heart disease (ICD10CM) (ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This set of values contains diagnoses or problems that represent that the patient has congenital heart disease regardless of the clinical presentation of the condition; Data Element Scope: Diagnoses or problems documented in a clinical record.; Inclusion Criteria: Congenital heart disease,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.081Z
[VSAC Bulk-Import test] Congenital heart disease (SNOMED) (SNOMEDCT),[VSAC Bulk-Import test] Congenital heart disease (SNOMED) (SNOMEDCT),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This set of values contains diagnoses or problems that represent that the patient has congenital heart disease regardless of the clinical presentation of the condition; Data Element Scope: Diagnoses or problems documented in a clinical record.; Inclusion Criteria: Congenital heart disease,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.081Z
[VSAC Bulk-Import test] Dementia & Mental Degenerations (SNOMEDCT;ICD10CM),[VSAC Bulk-Import test] Dementia & Mental Degenerations (SNOMEDCT;ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of dementia or mental degenerations.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis for dementia and mental degeneration.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.081Z
[VSAC Bulk-Import test] Alzheimer’s Disease (ICD9CM;ICD10CM),[VSAC Bulk-Import test] Alzheimer’s Disease (ICD9CM;ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: This value set contains ICD9CM and ICD10CM concepts for Alzheimer’s Disease.; Data Element Scope: The intent of this data element is to identify people diagnosed with Alzheimer’s Disease. This element may map to ""Diagnosis"" Category of the Quality Data Model.; Inclusion Criteria: Includes Alzheimer’s Disease.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.081Z
[VSAC Bulk-Import test] Amyotrophic Lateral Sclerosis (ALS) and Related Motor Neuron Disease (ICD9CM;ICD10CM),[VSAC Bulk-Import test] Amyotrophic Lateral Sclerosis (ALS) and Related Motor Neuron Disease (ICD9CM;ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: This value set contains ICD9CM and ICD10CM concepts for amyotrophic lateral sclerosis (ALS) , primary lateral sclerosis (PLS;  and familial motor neuron disease.; Data Element Scope: The intent of this data element is to identify people diagnosed with amyotrophic lateral sclerosis (ALS) , primary lateral sclerosis (PLS",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.082Z
"[VSAC Bulk-Import test] Bells Palsy, diagnosis codes for AE reporting (SNOMEDCT;ICD10CM)","[VSAC Bulk-Import test] Bells Palsy, diagnosis codes for AE reporting (SNOMEDCT;ICD10CM)",,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: Bells Palsy definition of diagnosis codes, for identification of potential biologics-related adverse events.; Data Element Scope: This value set may use a model element in the QDM category of Condition/Diagnosis.; Inclusion Criteria: Bells Palsy ICD10CM and equivalent SNOMED diagnosis codes.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.082Z
[VSAC Bulk-Import test] Brain Tumor (SNOMEDCT;ICD10CM),[VSAC Bulk-Import test] Brain Tumor (SNOMEDCT;ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This value set contains concepts that represent a diagnosis of of a brain tumor.; Data Element Scope: This value set may use the Quality Data Model (QDM) category related to Diagnosis.; Inclusion Criteria: Includes only relevant concepts associated with a diagnosis of a brain tumor.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.082Z
[VSAC Bulk-Import test] Headache (SNOMEDCT;ICD10CM),[VSAC Bulk-Import test] Headache (SNOMEDCT;ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This value set contains concepts that indicate a headache.; Data Element Scope: This value set may use the Quality Data Model (QDM) category related to Symptom.; Inclusion Criteria: Includes only relevant concepts associated with a headache.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.082Z
[VSAC Bulk-Import test] Encephalitis (ICD10CM) (ICD10CM),[VSAC Bulk-Import test] Encephalitis (ICD10CM) (ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This set of values contains diagnoses or problems that represent that the patient has Encephalitis regardless of the clinical presentation of the condition; Data Element Scope: Laboratory tests names that were ordered or observed.; Inclusion Criteria: VSAC query: Encephalitis,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.082Z
[VSAC Bulk-Import test] Encephalitis (SNOMED) (SNOMEDCT),[VSAC Bulk-Import test] Encephalitis (SNOMED) (SNOMEDCT),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This set of values contains diagnoses or problems that represent that the patient has Encephalitis regardless of the clinical presentation of the condition; Data Element Scope: Diagnoses or problems documented in a clinical record.; Inclusion Criteria: All disorders or findings related to non disease specific Encephalitis,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.082Z
[VSAC Bulk-Import test] Epilepsy (SNOMEDCT;ICD9CM;ICD10CM),[VSAC Bulk-Import test] Epilepsy (SNOMEDCT;ICD9CM;ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: This set of values includes ICD10CM and SNOMEDCT diagnostic codes for Epilepsy; Data Element Scope: The intent of this data element is to identify patients diagnosed with Epilepsy. This element may map to the ""Diagnosis"" Category of the Quality Data Model.; Inclusion Criteria: Childhood epilepsy. Adult epilepsy.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.082Z
[VSAC Bulk-Import test] Guillain Barre Syndrome (SNOMEDCT;ICD10CM),[VSAC Bulk-Import test] Guillain Barre Syndrome (SNOMEDCT;ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: This grouping of value sets identifies patients who have the diagnosis of Guillain-Barre syndrome.; Data Element Scope: The intent of this data element is to identify patients who have a diagnosis of Guillain-Barre syndrome.  Using the Quality Data Model, this data element maps to the Diagnosis category.; Inclusion Criteria: Only include codes which identify patients with Guillain-Barre syndrome.  This is a grouping of  ICD10 and SNOMED CT codes.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.082Z
[VSAC Bulk-Import test] Brain Injury (SNOMEDCT;ICD9CM;ICD10CM),[VSAC Bulk-Import test] Brain Injury (SNOMEDCT;ICD9CM;ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: Under Development; Data Element Scope: Under Development; Inclusion Criteria: Under Development,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.083Z
[VSAC Bulk-Import test] Meningitis (ICD10CM) (ICD10CM),[VSAC Bulk-Import test] Meningitis (ICD10CM) (ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This set of values contains diagnoses or problems that represent that the patient has Meningitis regardless of the clinical presentation of the condition; Data Element Scope: Diagnoses or problems documented in a clinical record.; Inclusion Criteria: Root1 = Meningitis;,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.083Z
[VSAC Bulk-Import test] Meningitis (SNOMED) (SNOMEDCT),[VSAC Bulk-Import test] Meningitis (SNOMED) (SNOMEDCT),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This set of values contains diagnoses or problems that represent that the patient has Meningitis regardless of the clinical presentation of the condition; Data Element Scope: Diagnoses or problems documented in a clinical record.; Inclusion Criteria: Root1 = Meningitis;,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.083Z
[VSAC Bulk-Import test] Multiple Sclerosis (SNOMEDCT;ICD10CM),[VSAC Bulk-Import test] Multiple Sclerosis (SNOMEDCT;ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This value set includes ICD9CM & ICD10CM diagnostic codes for multiple sclerosis (MS).; Data Element Scope: The intent of this  value set is to identify patients diagnosed with MS. Using the Quality Data Model this element would map to the Diagnosis category.; Inclusion Criteria: Includes codes for MS.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.083Z
[VSAC Bulk-Import test] Parkinson's Disease (ICD9CM;ICD10CM),[VSAC Bulk-Import test] Parkinson's Disease (ICD9CM;ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: This value set includes ICD9CM and ICD10CM concepts for Parkinson's Disease.; Data Element Scope: The intent of this data element is to identify patients with Parkinson's Disease. This element may map to the ""Diagnosis"" Category of the Quality Data Model.; Inclusion Criteria: Parkinson's Disease",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.083Z
