concept_set_id,concept_set_name,project_id,assigned_informatician,assigned_sme,status,stage,intention,n3c_reviewer,alias,archived,created_by,created_at
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,"Diabetes with other coma, type II or unspecified type, not stated as uncontrolled",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.896Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,"Diabetes with other coma, type I [juvenile type], not stated as uncontrolled",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.896Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,"Diabetes with other coma, type II or unspecified type, uncontrolled",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.896Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,"Diabetes with other coma, type I [juvenile type], uncontrolled",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.896Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,"Diabetes with renal manifestations, type II or unspecified type, not stated as uncontrolled",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.896Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,"Diabetes with renal manifestations, type I [juvenile type], not stated as uncontrolled",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.896Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,"Diabetes with renal manifestations, type II or unspecified type, uncontrolled",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.896Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,"Diabetes with renal manifestations, type I [juvenile type], uncontrolled",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.896Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,"Diabetes with ophthalmic manifestations, type II or unspecified type, not stated as uncontrolled",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,"Diabetes with ophthalmic manifestations, type I [juvenile type], not stated as uncontrolled",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,"Diabetes with ophthalmic manifestations, type II or unspecified type, uncontrolled",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,"Diabetes with ophthalmic manifestations, type I [juvenile type], uncontrolled",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,"Diabetes with neurological manifestations, type II or unspecified type, not stated as uncontrolled",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,"Diabetes with neurological manifestations, type I [juvenile type], not stated as uncontrolled",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,"Diabetes with neurological manifestations, type II or unspecified type, uncontrolled",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,"Diabetes with neurological manifestations, type I [juvenile type], uncontrolled",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,"Diabetes with peripheral circulatory disorders, type II or unspecified type, not stated as uncontrolled",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,"Diabetes with peripheral circulatory disorders, type I [juvenile type], not stated as uncontrolled",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,"Diabetes with peripheral circulatory disorders, type II or unspecified type, uncontrolled",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,"Diabetes with peripheral circulatory disorders, type I [juvenile type], uncontrolled",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,"Diabetes with other specified manifestations, type II or unspecified type, not stated as uncontrolled",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,"Diabetes with other specified manifestations, type I [juvenile type], not stated as uncontrolled",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,"Diabetes with other specified manifestations, type II or unspecified type, uncontrolled",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,"Diabetes with other specified manifestations, type I [juvenile type], uncontrolled",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,"Diabetes with unspecified complication, type II or unspecified type, not stated as uncontrolled",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,"Diabetes with unspecified complication, type I [juvenile type], not stated as uncontrolled",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,"Diabetes with unspecified complication, type II or unspecified type, uncontrolled",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,"Diabetes with unspecified complication, type I [juvenile type], uncontrolled",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,Insulin dependent diabetes mellitus type IB (disorder),False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,Retinal edema due to type 2 diabetes mellitus (disorder),False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,Peripheral angiopathy due to type 1 diabetes mellitus (disorder),False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,Diabetes mellitus type 1 without retinopathy (disorder),False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,Type I diabetes mellitus without complication (disorder),False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,Type II diabetes mellitus without complication (disorder),False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,Arthropathy due to type 1 diabetes mellitus (disorder),False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,Peripheral angiopathy due to type 2 diabetes mellitus (disorder),False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,Arthropathy due to type 2 diabetes mellitus (disorder),False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,Polyneuropathy in diabetes,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,Diabetes mellitus type 2 in nonobese (disorder),False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,Background diabetic retinopathy,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,Proliferative diabetic retinopathy,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,Nonproliferative diabetic retinopathy NOS,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,Mild nonproliferative diabetic retinopathy,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,Moderate nonproliferative diabetic retinopathy,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,Severe nonproliferative diabetic retinopathy,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,Diabetic macular edema,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,Diabetic cataract,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,Periodontal disease co-occurrent and due to diabetes mellitus type 2 (disorder),False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
[VSAC Bulk-Import test] Diabetes,[VSAC Bulk-Import test] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,Disorder of nerve co-occurrent and due to type 1 diabetes mellitus (disorder),False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.897Z
